Dataset,Threshold,Accuracy,Precision,Recall,F1 Score,F2 Score,Classification Report,Confusion Matrix,True Positive Category Counts
../data/labeled_data_small_42.csv,0.42,0.71,0.7751732572360375,0.71,0.6917480601386543,0.6928797442795839,"               precision    recall  f1-score   support

    Offensive       0.64      0.95      0.77       150
Non-Offensive       0.91      0.47      0.62       150

     accuracy                           0.71       300
    macro avg       0.78      0.71      0.69       300
 weighted avg       0.78      0.71      0.69       300
","[[143   7]
 [ 80  70]]",PROFANITY: 126; TOXICITY: 15; SPAM: 2
../data/labeled_data_small_42.csv,0.44,0.7333333333333333,0.7852640730276026,0.7333333333333333,0.7206183646861614,0.7203744958846999,"               precision    recall  f1-score   support

    Offensive       0.66      0.95      0.78       150
Non-Offensive       0.91      0.52      0.66       150

     accuracy                           0.73       300
    macro avg       0.79      0.73      0.72       300
 weighted avg       0.79      0.73      0.72       300
","[[142   8]
 [ 72  78]]",PROFANITY: 121; INSULT: 1; TOXICITY: 17; SPAM: 3
../data/labeled_data_small_42.csv,0.46,0.73,0.7720963247279036,0.73,0.719136836995342,0.7189782458199095,"               precision    recall  f1-score   support

    Offensive       0.67      0.93      0.77       150
Non-Offensive       0.88      0.53      0.66       150

     accuracy                           0.73       300
    macro avg       0.77      0.73      0.72       300
 weighted avg       0.77      0.73      0.72       300
","[[139  11]
 [ 70  80]]",PROFANITY: 119; INSULT: 2; TOXICITY: 15; SPAM: 3
../data/labeled_data_small_42.csv,0.6,0.75,0.7513517136601278,0.75,0.7496634363978237,0.7496234745607498,"               precision    recall  f1-score   support

    Offensive       0.73      0.79      0.76       150
Non-Offensive       0.77      0.71      0.74       150

     accuracy                           0.75       300
    macro avg       0.75      0.75      0.75       300
 weighted avg       0.75      0.75      0.75       300
","[[118  32]
 [ 43 107]]",PROFANITY: 90; TOXICITY: 19; SPAM: 8; INSULT: 1
../data/labeled_data_small_123.csv,0.4,0.7166666666666667,0.7792256142963514,0.7166666666666667,0.699855224284655,0.70054030879401,"               precision    recall  f1-score   support

    Offensive       0.65      0.95      0.77       150
Non-Offensive       0.91      0.48      0.63       150

     accuracy                           0.72       300
    macro avg       0.78      0.72      0.70       300
 weighted avg       0.78      0.72      0.70       300
","[[143   7]
 [ 78  72]]",TOXICITY: 141; PROFANITY: 1; SPAM: 1
../data/labeled_data_small_123.csv,0.42,0.7233333333333334,0.7789961690078286,0.7233333333333334,0.7088093929435979,0.7090406819937242,"               precision    recall  f1-score   support

    Offensive       0.65      0.95      0.77       150
Non-Offensive       0.90      0.50      0.64       150

     accuracy                           0.72       300
    macro avg       0.78      0.72      0.71       300
 weighted avg       0.78      0.72      0.71       300
","[[142   8]
 [ 75  75]]",TOXICITY: 140; PROFANITY: 1; SPAM: 1
../data/labeled_data_small_123.csv,0.44,0.72,0.7728174603174605,0.72,0.7057587221521648,0.7061081011351908,"               precision    recall  f1-score   support

    Offensive       0.65      0.94      0.77       150
Non-Offensive       0.89      0.50      0.64       150

     accuracy                           0.72       300
    macro avg       0.77      0.72      0.71       300
 weighted avg       0.77      0.72      0.71       300
","[[141   9]
 [ 75  75]]",TOXICITY: 138; THREAT: 1; PROFANITY: 1; SPAM: 1
../data/labeled_data_small_123.csv,0.46,0.7466666666666667,0.7900292642140468,0.7466666666666667,0.7368299552149221,0.7361178675671035,"               precision    recall  f1-score   support

    Offensive       0.68      0.94      0.79       150
Non-Offensive       0.90      0.55      0.69       150

     accuracy                           0.75       300
    macro avg       0.79      0.75      0.74       300
 weighted avg       0.79      0.75      0.74       300
","[[141   9]
 [ 67  83]]",TOXICITY: 135; INSULT: 1; THREAT: 1; PROFANITY: 3; SPAM: 1
../data/labeled_data_small_123.csv,0.6,0.7633333333333333,0.7676272641040697,0.7633333333333333,0.762380213969366,0.7622180635038663,"               precision    recall  f1-score   support

    Offensive       0.73      0.83      0.78       150
Non-Offensive       0.80      0.70      0.75       150

     accuracy                           0.76       300
    macro avg       0.77      0.76      0.76       300
 weighted avg       0.77      0.76      0.76       300
","[[124  26]
 [ 45 105]]",TOXICITY: 112; SPAM: 3; INSULT: 1; PROFANITY: 8
../data/labeled_data_small_2025.csv,0.4,0.6833333333333333,0.7762708458910991,0.6833333333333333,0.6542562870764639,0.6585548473594014,"               precision    recall  f1-score   support

    Offensive       0.62      0.97      0.75       150
Non-Offensive       0.94      0.39      0.55       150

     accuracy                           0.68       300
    macro avg       0.78      0.68      0.65       300
 weighted avg       0.78      0.68      0.65       300
","[[146   4]
 [ 91  59]]",TOXICITY: 144; PROFANITY: 1; INSULT: 1
../data/labeled_data_small_2025.csv,0.42,0.6933333333333334,0.7701863354037267,0.6933333333333334,0.6698564593301435,0.6725409099082899,"               precision    recall  f1-score   support

    Offensive       0.63      0.96      0.76       150
Non-Offensive       0.91      0.43      0.58       150

     accuracy                           0.69       300
    macro avg       0.77      0.69      0.67       300
 weighted avg       0.77      0.69      0.67       300
","[[144   6]
 [ 86  64]]",TOXICITY: 144
../data/labeled_data_small_2025.csv,0.44,0.7133333333333334,0.7819548872180451,0.7133333333333334,0.6947612512422506,0.6957689435284655,"               precision    recall  f1-score   support

    Offensive       0.64      0.96      0.77       150
Non-Offensive       0.92      0.47      0.62       150

     accuracy                           0.71       300
    macro avg       0.78      0.71      0.69       300
 weighted avg       0.78      0.71      0.69       300
","[[144   6]
 [ 80  70]]",TOXICITY: 143; INSULT: 1
../data/labeled_data_small_2025.csv,0.46,0.73,0.7917300862506342,0.73,0.7149192271143491,0.7148908360362104,"               precision    recall  f1-score   support

    Offensive       0.66      0.96      0.78       150
Non-Offensive       0.93      0.50      0.65       150

     accuracy                           0.73       300
    macro avg       0.79      0.73      0.71       300
 weighted avg       0.79      0.73      0.71       300
","[[144   6]
 [ 75  75]]",TOXICITY: 140; PROFANITY: 2; INSULT: 2
../data/labeled_data_small_2025.csv,0.6,0.7766666666666666,0.7907384054925038,0.7766666666666666,0.7739312346053918,0.7733238215852558,"               precision    recall  f1-score   support

    Offensive       0.73      0.89      0.80       150
Non-Offensive       0.85      0.67      0.75       150

     accuracy                           0.78       300
    macro avg       0.79      0.78      0.77       300
 weighted avg       0.79      0.78      0.77       300
","[[133  17]
 [ 50 100]]",TOXICITY: 119; INSULT: 1; SPAM: 6; PROFANITY: 7
../data/labeled_data_small_6556.csv,0.4,0.6566666666666666,0.7544942603422135,0.6566666666666666,0.6201644724711436,0.6278809643748949,"               precision    recall  f1-score   support

    Offensive       0.60      0.97      0.74       150
Non-Offensive       0.91      0.35      0.50       150

     accuracy                           0.66       300
    macro avg       0.75      0.66      0.62       300
 weighted avg       0.75      0.66      0.62       300
","[[145   5]
 [ 98  52]]",TOXICITY: 138; SPAM: 5; INSULT: 1; PROFANITY: 1
../data/labeled_data_small_6556.csv,0.42,0.66,0.75,0.66,0.6263736263736264,0.6331168831168831,"               precision    recall  f1-score   support

    Offensive       0.60      0.96      0.74       150
Non-Offensive       0.90      0.36      0.51       150

     accuracy                           0.66       300
    macro avg       0.75      0.66      0.63       300
 weighted avg       0.75      0.66      0.63       300
","[[144   6]
 [ 96  54]]",TOXICITY: 138; SPAM: 5; PROFANITY: 1
../data/labeled_data_small_6556.csv,0.44,0.6733333333333333,0.7472109533468559,0.6733333333333333,0.6469571064892646,0.651233590511285,"               precision    recall  f1-score   support

    Offensive       0.61      0.95      0.74       150
Non-Offensive       0.88      0.40      0.55       150

     accuracy                           0.67       300
    macro avg       0.75      0.67      0.65       300
 weighted avg       0.75      0.67      0.65       300
","[[142   8]
 [ 90  60]]",TOXICITY: 135; SPAM: 5; INSULT: 1; PROFANITY: 1
../data/labeled_data_small_6556.csv,0.46,0.6833333333333333,0.7444444444444444,0.6833333333333333,0.6622222222222222,0.6649831649831649,"               precision    recall  f1-score   support

    Offensive       0.62      0.93      0.75       150
Non-Offensive       0.87      0.43      0.58       150

     accuracy                           0.68       300
    macro avg       0.74      0.68      0.66       300
 weighted avg       0.74      0.68      0.66       300
","[[140  10]
 [ 85  65]]",TOXICITY: 133; SPAM: 4; INSULT: 1; PROFANITY: 2
../data/labeled_data_small_6556.csv,0.6,0.71,0.719369515762106,0.71,0.7068700232482396,0.7069366508826636,"               precision    recall  f1-score   support

    Offensive       0.67      0.81      0.74       150
Non-Offensive       0.76      0.61      0.68       150

     accuracy                           0.71       300
    macro avg       0.72      0.71      0.71       300
 weighted avg       0.72      0.71      0.71       300
","[[122  28]
 [ 59  91]]",TOXICITY: 108; SPAM: 8; INSULT: 1; PROFANITY: 5
../data/labeled_data_small_8080.csv,0.4,0.6933333333333334,0.7880031779661016,0.6933333333333334,0.6658757445160041,0.6692619761342019,"               precision    recall  f1-score   support

    Offensive       0.62      0.98      0.76       150
Non-Offensive       0.95      0.41      0.57       150

     accuracy                           0.69       300
    macro avg       0.79      0.69      0.67       300
 weighted avg       0.79      0.69      0.67       300
","[[147   3]
 [ 89  61]]",PROFANITY: 132; TOXICITY: 12; SPAM: 3
../data/labeled_data_small_8080.csv,0.42,0.71,0.7964426877470356,0.71,0.6871966346672419,0.6888750384484629,"               precision    recall  f1-score   support

    Offensive       0.64      0.98      0.77       150
Non-Offensive       0.96      0.44      0.60       150

     accuracy                           0.71       300
    macro avg       0.80      0.71      0.69       300
 weighted avg       0.80      0.71      0.69       300
","[[147   3]
 [ 84  66]]",PROFANITY: 127; TOXICITY: 16; SPAM: 3; INSULT: 1
../data/labeled_data_small_8080.csv,0.44,0.7133333333333334,0.7870126763932074,0.7133333333333334,0.6936740121580548,0.6947967035730451,"               precision    recall  f1-score   support

    Offensive       0.64      0.97      0.77       150
Non-Offensive       0.93      0.46      0.62       150

     accuracy                           0.71       300
    macro avg       0.79      0.71      0.69       300
 weighted avg       0.79      0.71      0.69       300
","[[145   5]
 [ 81  69]]",PROFANITY: 125; TOXICITY: 16; SPAM: 3; INSULT: 1
../data/labeled_data_small_8080.csv,0.46,0.72,0.7907659774436091,0.72,0.7018598267947566,0.7025011489630608,"               precision    recall  f1-score   support

    Offensive       0.65      0.97      0.78       150
Non-Offensive       0.93      0.47      0.63       150

     accuracy                           0.72       300
    macro avg       0.79      0.72      0.70       300
 weighted avg       0.79      0.72      0.70       300
","[[145   5]
 [ 79  71]]",PROFANITY: 122; TOXICITY: 19; SPAM: 3; INSULT: 1
../data/labeled_data_small_8080.csv,0.6,0.7333333333333333,0.7444589308996088,0.7333333333333333,0.7302643409458731,0.7301113493720124,"               precision    recall  f1-score   support

    Offensive       0.69      0.84      0.76       150
Non-Offensive       0.80      0.63      0.70       150

     accuracy                           0.73       300
    macro avg       0.74      0.73      0.73       300
 weighted avg       0.74      0.73      0.73       300
","[[126  24]
 [ 56  94]]",PROFANITY: 97; SPAM: 6; TOXICITY: 23
